geneIDs	disperRaw	disperRawConverge	disperFitted	disperAdj	disperAdjConverge	pval	padj	TEctl	TEtrt	log2FoldChangeTE	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000172732.6	0.00306857277098	Y	0.00162115992781	0.00222063387395	Y	2.00118135885e-06	0.000196209523555	0.00774521079894	0.0035004515083	-1.14576348379	64.0	62.0	36.0	22.0	8157.0	8412.0	7962.0	8961.0	7718.0	8317.0
ENSG00000125107.12	0.00283885711582	Y	0.00124063468734	0.00191338653396	Y	2.0281115013e-06	0.000196209523555	0.00442511157509	0.00308827003035	-0.51891492823	464.0	390.0	294.0	302.0	95198.0	92827.0	101375.0	90729.0	97832.0	100756.0
ENSG00000235162.4	0.00102791260235	Y	0.00125699247056	0.00116038849603	Y	2.0606308565e-06	0.000196209523555	0.0124251611445	0.0180312799182	0.537237245023	259.0	206.0	320.0	335.0	19201.0	18414.0	18497.0	17544.0	18883.0	18100.0
ENSG00000125827.4	0.00213337653607	Y	0.00316717372246	0.00280420037686	Y	2.01434254699e-06	0.000196209523555	0.0177708283962	0.00303415984169	-2.55014194	19.0	16.0	2.0	4.0	967.0	967.0	997.0	1014.0	1049.0	901.0
ENSG00000128534.3	0.000122550554833	Y	0.00123901899389	0.00068186010122	Y	2.11964881491e-06	0.000196470811393	0.0192161338747	0.0260067050708	0.436565520929	342.0	300.0	443.0	407.0	16806.0	16870.0	16468.0	16534.0	16421.0	16092.0
ENSG00000141873.6	0.00129746286312	Y	0.00145741383426	0.00138574179542	Y	2.11247635806e-06	0.000196470811393	0.0136002246811	0.00722313573801	-0.912933298523	86.0	108.0	50.0	52.0	6951.0	7468.0	6969.0	7173.0	6813.0	7248.0
ENSG00000109654.10	0.000640547066963	Y	0.00466285045165	0.00350583403536	Y	2.09314111377e-06	0.000196470811393	0.0256324728589	0.00122713620056	-4.38460537888	10.0	12.0	0.0	1.0	399.0	451.0	447.0	410.0	427.0	439.0
ENSG00000165244.6	0.002521469648	Y	0.00142568547315	0.00179853226253	Y	2.34837697655e-06	0.00021576228467	0.0107477384713	0.00614870276888	-0.805679148187	129.0	88.0	56.0	62.0	9839.0	10118.0	10355.0	8990.0	10110.0	9691.0
ENSG00000038219.8	0.00253995636959	Y	0.00129985815219	0.00186381020957	Y	2.54498030894e-06	0.000225899353863	0.00685032167866	0.0106301709422	0.633921155706	136.0	147.0	221.0	198.0	20108.0	19906.0	21910.0	18597.0	20035.0	20564.0
ENSG00000125037.7	0.000722310818082	Y	0.00131825523069	0.00102002705756	Y	2.54205217076e-06	0.000225899353863	0.0154976179205	0.0100181662817	-0.629428018625	186.0	182.0	125.0	113.0	12375.0	11805.0	11433.0	11955.0	11858.0	11737.0
ENSG00000105258.4	0.00126527204657	Y	0.00222132765998	0.00184225532825	Y	2.53159359587e-06	0.000225899353863	0.00336982662775	0.0117147864209	1.79758437778	12.0	6.0	23.0	37.0	2722.0	2835.0	2711.0	2648.0	2391.0	2553.0
ENSG00000123159.10	0.00162537544989	Y	0.00156185014942	0.0015872166491	Y	2.48065288611e-06	0.000225899353863	0.00994085917461	0.00505212629632	-0.976479842301	82.0	60.0	34.0	39.0	7031.0	7384.0	6983.0	7570.0	6915.0	6980.0
ENSG00000120727.6	0.000644453744563	Y	0.00123338294817	0.000906959430718	Y	2.74128786681e-06	0.000241279404345	0.018366134328	0.0136740276524	-0.425609754519	481.0	476.0	354.0	356.0	26671.0	25456.0	25991.0	25115.0	26727.0	26044.0
ENSG00000163507.8	0.00117769615486	Y	0.00132567823319	0.00125595664636	Y	2.79623279253e-06	0.000242334131943	0.00912278993128	0.0141519852094	0.633457443423	105.0	126.0	176.0	167.0	12776.0	12264.0	12903.0	11513.0	12317.0	12491.0
ENSG00000215712.4	0.0012112290532	Y	0.00162779772001	0.00146867929601	Y	2.79954458327e-06	0.000242334131943	0.00673089014147	0.0146780438793	1.12479050024	28.0	29.0	49.0	76.0	4165.0	4373.0	4136.0	4167.0	4472.0	4170.0
ENSG00000134326.7	0.000251000165605	Y	0.00141456721591	0.000810180663358	Y	2.88325935782e-06	0.000247534905851	0.00605348731822	0.0102537129323	0.760308012298	63.0	72.0	109.0	106.0	11174.0	10968.0	11495.0	10529.0	10615.0	10409.0
ENSG00000101972.14	0.00185380834903	Y	0.00122549409478	0.00152344352115	Y	2.91767398086e-06	0.00024845298598	0.0106630954891	0.00777458381904	-0.455788958684	597.0	556.0	441.0	398.0	53367.0	52032.0	56739.0	51299.0	55391.0	55036.0
ENSG00000017483.10	0.00095285579843	Y	0.00135858057088	0.00116919908857	Y	3.11040888346e-06	0.000262729214882	0.0127598469257	0.00796120515451	-0.680552276549	155.0	130.0	89.0	91.0	11333.0	11384.0	10758.0	11742.0	11128.0	11046.0
ENSG00000132463.9	0.000247852890883	Y	0.00121673800127	0.000674086010255	Y	3.14628855658e-06	0.000263633810733	0.0105641177514	0.0135440862993	0.358490783347	574.0	548.0	685.0	733.0	52634.0	53257.0	53449.0	51525.0	53624.0	51808.0
ENSG00000059758.3	0.000865305804039	Y	0.00133273321267	0.00112565681024	Y	3.229996554e-06	0.000268499872275	0.0126166840924	0.00789117242807	-0.677021222923	145.0	183.0	106.0	113.0	12620.0	12825.0	13521.0	13531.0	13847.0	14121.0
ENSG00000157600.7	0.000409760422708	Y	0.00145510051417	0.000914959347942	Y	3.34564815574e-06	0.000275923769947	0.00507047149146	0.00279806172393	-0.857692118324	87.0	106.0	49.0	56.0	18768.0	19442.0	18942.0	18498.0	19368.0	18700.0
ENSG00000007168.6	0.00037714919039	Y	0.00133407331527	0.000810981494053	Y	3.39852719911e-06	0.000278095108464	0.00479651902817	0.00306811118127	-0.644637016556	159.0	168.0	112.0	102.0	33933.0	33264.0	35035.0	34663.0	35379.0	34705.0
ENSG00000089685.9	0.00131008381275	Y	0.00122308391323	0.00124863202016	Y	3.76963192394e-06	0.000306070734662	0.00860720869689	0.0116068858363	0.431363589496	471.0	457.0	535.0	653.0	54486.0	54940.0	52313.0	51222.0	52317.0	50071.0
ENSG00000187605.10	0.00753413911341	Y	0.0017229849651	0.00388235580132	Y	3.91441607028e-06	0.000315381491693	0.00608372398595	0.00249674336417	-1.28490716372	45.0	60.0	19.0	26.0	7817.0	8570.0	9445.0	8707.0	8587.0	9867.0
ENSG00000163848.14	0.0212579418648	Y	0.00142948696406	0.00224190489722	Y	4.07541152514e-06	0.000323377729654	0.0124839285433	0.00684223115729	-0.86753325464	86.0	122.0	41.0	81.0	8059.0	7969.0	8918.0	8703.0	8983.0	9142.0
ENSG00000151465.7	0.000635299866431	Y	0.0012449448367	0.00100878726231	Y	4.05192282149e-06	0.000323377729654	0.0129166267416	0.00950109795048	-0.443063203757	424.0	351.0	299.0	270.0	30207.0	29864.0	29982.0	28885.0	30620.0	30454.0
ENSG00000184990.8	0.00207445762715	Y	0.00122313044662	0.00157931106763	Y	4.29035075489e-06	0.000337873186516	0.00997646952526	0.0137322643188	0.460968261864	481.0	425.0	569.0	640.0	45231.0	47069.0	43829.0	45987.0	42003.0	44042.0
ENSG00000171522.5	0.00081307836218	Y	0.0012908509717	0.00105079923055	Y	4.34376890679e-06	0.000339527130819	0.0113210368217	0.00775954587903	-0.544961964012	223.0	204.0	159.0	175.0	18005.0	19280.0	19344.0	21502.0	21343.0	21845.0
ENSG00000115526.6	0.000139388613937	Y	0.00154089388886	0.000907346632178	Y	4.38512099443e-06	0.000340019199018	0.0101123931835	0.00555380075348	-0.864577138153	87.0	54.0	41.0	45.0	6862.0	7047.0	6986.0	7561.0	7850.0	7774.0
ENSG00000158161.11	0.00133438175335	Y	0.00145254548646	0.00141384572428	Y	4.41499055437e-06	0.000340019199018	0.00891899355146	0.0152220970861	0.771214300735	35.0	76.0	97.0	93.0	6124.0	6105.0	6484.0	6053.0	6491.0	6208.0
ENSG00000112419.10	0.00382117641672	Y	0.00687227511874	0.00609149566317	Y	4.54201414835e-06	0.000347248585327	4.15402057682e-08	0.0336051126535	19.6257409469	0.0	0.0	10.0	4.0	222.0	230.0	269.0	200.0	228.0	205.0
ENSG00000138814.12	0.000335273160463	Y	0.00147383582289	0.000999574842533	Y	4.59842052614e-06	0.000349013453556	0.0207688417965	0.0117380899959	-0.823223090106	100.0	78.0	50.0	51.0	4315.0	4257.0	4293.0	4160.0	4454.0	4319.0
ENSG00000152128.13	0.000400129650217	Y	0.00235438123688	0.00153996570072	Y	4.63406660134e-06	0.000349188586924	0.00343049682521	0.0126710166352	1.88504284462	11.0	4.0	25.0	29.0	2269.0	2142.0	2235.0	2088.0	2092.0	2189.0
ENSG00000064687.8	0.00410750674143	Y	0.00284709526676	0.00336460575833	Y	4.95632518027e-06	0.00037080392813	0.00423236641285	0.00100690991154	-2.07152992186	26.0	12.0	5.0	4.0	4252.0	4899.0	4640.0	5001.0	4494.0	4861.0
ENSG00000125691.8	0.00778916277937	Y	0.00121085192219	0.00338333468531	Y	5.06064263195e-06	0.000375923198064	0.00658197677101	0.00452627473535	-0.540196779122	1070.0	771.0	658.0	618.0	142086.0	139532.0	137879.0	136549.0	146553.0	139770.0
ENSG00000115268.4	0.00192016178385	Y	0.00141992213037	0.0016585317869	Y	5.1731626588e-06	0.000380201255989	0.00100811243898	0.00178333516014	0.822921311061	65.0	59.0	104.0	116.0	60336.0	65224.0	58653.0	62241.0	59429.0	63062.0
ENSG00000182504.6	0.00357125061417	Y	0.00144223515124	0.0023372905245	Y	5.20760154754e-06	0.000380201255989	0.00897220222457	0.0163417013518	0.865024148987	55.0	60.0	94.0	105.0	5885.0	6311.0	6941.0	5876.0	6135.0	6271.0
ENSG00000118418.10	0.00370920718453	Y	0.00125499107305	0.00140444476971	Y	5.22713202811e-06	0.000380201255989	0.00977061786879	0.0138951538877	0.50806010984	228.0	255.0	281.0	387.0	25159.0	24269.0	24842.0	23956.0	24525.0	23684.0
ENSG00000102054.12	0.000810576259726	Y	0.00120932029819	0.00112231915757	Y	5.3327647741e-06	0.000385209505131	0.0136544799311	0.0106698592028	-0.355833227309	979.0	892.0	658.0	784.0	69487.0	67391.0	68635.0	66451.0	68597.0	67669.0
ENSG00000129472.8	4.5536925893e-05	Y	0.00175334646345	0.00105046282034	Y	5.40763966628e-06	0.000385303522888	0.00713538898765	0.0160996103628	1.17396178729	25.0	21.0	56.0	40.0	3180.0	3172.0	3291.0	2954.0	2956.0	3044.0
ENSG00000120709.6	0.00100729248493	Y	0.00167686449073	0.00136601609809	Y	5.37550923918e-06	0.000385303522888	0.00615643416893	0.00277366662875	-1.15030057979	50.0	61.0	32.0	21.0	8973.0	8844.0	9303.0	9918.0	9429.0	9172.0
ENSG00000108984.9	0.00109318351356	Y	0.00147986280098	0.00136474140002	Y	5.62071546251e-06	0.000397779552394	0.0240443811104	0.0125487562302	-0.938155413922	76.0	103.0	61.0	33.0	3735.0	3724.0	3723.0	3598.0	3724.0	3960.0
ENSG00000198727.2	0.00580230995046	Y	0.00118986483041	0.00331293728929	Y	5.70226628327e-06	0.000400842530543	0.00988635182804	0.00699601384841	-0.498905103898	4149.0	4802.0	3780.0	3728.0	440561.0	443639.0	473759.0	527717.0	486058.0	596127.0
ENSG00000025434.14	0.0014191592543	Y	0.00374583270294	0.00292178965117	Y	5.87844181132e-06	0.000407753639284	0.0157836329646	0.00226786849487	-2.7990204215	18.0	10.0	2.0	2.0	890.0	857.0	876.0	845.0	927.0	812.0
ENSG00000033327.8	0.00590280834327	Y	0.00121768524408	0.00249329807855	Y	5.87270974184e-06	0.000407753639284	0.00561794862142	0.00393429514024	-0.513938241674	628.0	775.0	594.0	470.0	123866.0	122490.0	128175.0	133132.0	132375.0	139846.0
ENSG00000033170.12	0.000906677120472	Y	0.00139865113107	0.00116801493974	Y	5.95362479738e-06	0.000410251750841	0.0118872873258	0.00719214449064	-0.724925620124	128.0	107.0	74.0	69.0	9998.0	9592.0	10063.0	9537.0	10265.0	9943.0
ENSG00000152942.14	0.00101798600904	Y	0.00211297152516	0.00157384794161	Y	6.41698458703e-06	0.000439290827219	0.00104472935139	0.00291289714951	1.47932551803	10.0	14.0	36.0	27.0	11387.0	10885.0	11331.0	10594.0	11409.0	10721.0
ENSG00000162148.5	0.00753555550707	Y	0.00656820871768	0.00674136775842	Y	6.76220642026e-06	0.000459917857441	0.0295180482672	4.81918799573e-08	-19.2243758214	15.0	0.0	0.0	0.0	244.0	285.0	232.0	192.0	209.0	222.0
ENSG00000164543.5	0.000919459357273	Y	0.00124141132871	0.00118451337889	Y	6.855651565e-06	0.000463265125753	0.0137214216805	0.0101914576901	-0.429069551545	429.0	368.0	279.0	355.0	28866.0	28793.0	29364.0	30100.0	31799.0	31328.0
ENSG00000130150.6	0.0119883393054	Y	0.00213051715676	0.00379461805794	Y	7.03839970995e-06	0.000469555404853	0.00697002163683	0.0210992113793	1.59795403691	13.0	9.0	45.0	19.0	1489.0	1494.0	1740.0	1394.0	1602.0	1511.0
ENSG00000188266.9	0.0158940989579	Y	0.00671625058	0.00867395648569	Y	6.99735996001e-06	0.000469555404853	7.16478385242e-08	0.0567406734082	19.5950286603	0.0	0.0	7.0	7.0	126.0	166.0	127.0	140.0	138.0	108.0
ENSG00000115306.10	0.0343989692979	Y	0.00121013880761	0.0115891576053	Y	7.23278999704e-06	0.000479469888791	0.0164306937724	0.00864725556038	-0.926079165825	1311.0	819.0	418.0	658.0	63334.0	62466.0	68625.0	58699.0	63801.0	64038.0
ENSG00000123104.7	0.00391323652387	Y	0.00137281643653	0.00250205848242	Y	7.39511876802e-06	0.00048714763507	0.0104827096972	0.00620788603526	-0.755837712489	138.0	130.0	81.0	81.0	11720.0	12602.0	13900.0	12478.0	13255.0	13514.0
ENSG00000175634.8	0.00358263205051	Y	0.00144396552957	0.00194130832358	Y	7.74180731899e-06	0.00050679806162	0.00382581181084	0.00663472032877	0.794269743206	41.0	74.0	83.0	114.0	15003.0	15858.0	14207.0	15382.0	14493.0	14573.0
ENSG00000123342.11	0.00972182764648	Y	0.00368954027618	0.00578499492811	Y	7.8182145018e-06	0.000508620985664	0.0171201876556	0.00235868522971	-2.85964370871	13.0	15.0	1.0	3.0	870.0	857.0	742.0	978.0	773.0	820.0
ENSG00000065427.10	0.000276404418328	Y	0.00122708957057	0.000671219265797	Y	8.14764759605e-06	0.000526780622969	0.00799671171544	0.0103368125565	0.370312602793	424.0	411.0	542.0	539.0	53243.0	51595.0	51837.0	51158.0	52996.0	52593.0
ENSG00000108604.11	6.70136250351e-05	Y	0.00124566433867	0.000573368807695	Y	8.32813299001e-06	0.000535146410659	0.0109327693444	0.0082236534296	-0.41080752046	364.0	385.0	279.0	302.0	34512.0	34315.0	33955.0	35741.0	35144.0	34940.0
ENSG00000204574.7	0.000192897513569	Y	0.00123793721242	0.000647376501451	Y	8.59978988066e-06	0.000549232922012	0.00671497345561	0.00875738016385	0.383117644627	316.0	346.0	441.0	421.0	50020.0	49336.0	48526.0	49417.0	48388.0	49705.0
ENSG00000107902.9	6.64374795082e-06	Y	0.00187183807446	0.00123306753233	Y	8.8647397144e-06	0.000562722931931	0.0103856797246	0.0251949766119	1.27854047594	20.0	16.0	46.0	35.0	1755.0	1731.0	1782.0	1671.0	1582.0	1569.0
ENSG00000140853.11	0.00100700067249	Y	0.00166088320448	0.00134018502497	Y	9.07249201942e-06	0.000572441454286	0.00335752540851	0.00162792233369	-1.04436644556	63.0	51.0	32.0	24.0	16641.0	17441.0	16707.0	17370.0	16432.0	17674.0
ENSG00000090054.8	0.00371793365702	Y	0.00146729334932	0.00223368019039	Y	9.1478206018e-06	0.000573738161576	0.00892865721562	0.0165826688189	0.89316108394	55.0	51.0	75.0	105.0	5822.0	5941.0	6002.0	5337.0	5901.0	5050.0
ENSG00000167779.3	0.0029680048689	Y	0.00239235076857	0.00259290754634	Y	9.32894322736e-06	0.000581615186687	0.0207278325462	0.00592753478814	-1.8060651357	26.0	26.0	11.0	4.0	1293.0	1304.0	1147.0	1333.0	1206.0	1282.0
ENSG00000142530.4	6.64374795082e-06	Y	0.00635041806952	0.00536312078819	Y	9.63388423569e-06	0.000592813994461	0.122121306365	1.54041829775e-07	-19.5965613317	4.0	11.0	0.0	0.0	69.0	60.0	63.0	69.0	66.0	60.0
ENSG00000151491.8	0.0252008327401	Y	0.00725970292367	0.00987040420044	Y	9.67836481314e-06	0.000592813994461	0.0908686792791	1.15984209709e-07	-19.579495177	7.0	6.0	0.0	0.0	71.0	85.0	64.0	108.0	66.0	85.0
ENSG00000140859.10	0.0139363459001	Y	0.00692625790126	0.00874514172974	Y	9.66852686113e-06	0.000592813994461	3.33117509975e-08	0.0242004605371	19.4705718819	0.0	0.0	11.0	3.0	270.0	317.0	314.0	344.0	256.0	272.0
ENSG00000176101.7	0.0013516152927	Y	0.00128297001489	0.00130896479978	Y	9.83214383388e-06	0.000598731828582	0.0112214078005	0.0164290132874	0.54999215283	167.0	169.0	215.0	272.0	15051.0	15561.0	14314.0	15162.0	14593.0	14731.0
ENSG00000139618.9	0.00468056860032	Y	0.00139038462235	0.002819592524	Y	1.01898808329e-05	0.00061692954823	0.00617332902019	0.0106670248161	0.78903725434	70.0	75.0	121.0	127.0	10946.0	11254.0	12889.0	11225.0	11305.0	12400.0
ENSG00000171552.8	0.00022151546886	Y	0.00128286883576	0.000683983867561	Y	1.05400348331e-05	0.000634461637025	0.00629000857895	0.00445607525596	-0.497288387111	236.0	243.0	167.0	177.0	38488.0	38139.0	37662.0	39522.0	37989.0	38598.0
ENSG00000101407.8	0.000299188550025	Y	0.00135655812902	0.000842778857392	Y	1.12088735496e-05	0.000670867094617	0.0109418974455	0.00687984373483	-0.669415237242	123.0	156.0	99.0	92.0	12543.0	12682.0	13047.0	13607.0	13939.0	14112.0
ENSG00000134668.8	0.00494120270312	Y	0.00342188015651	0.00395588441304	Y	1.15161188132e-05	0.000685339934373	0.0022486839048	0.0160717711875	2.83737614749	4.0	0.0	12.0	20.0	886.0	1076.0	979.0	1032.0	975.0	948.0
ENSG00000071082.5	0.000415238709159	Y	0.00147740482473	0.000973756999216	Y	1.17153411918e-05	0.000693256969735	0.000350808350856	0.000618948840781	0.819137077418	44.0	56.0	68.0	108.0	145089.0	143219.0	139922.0	139289.0	145251.0	141443.0
ENSG00000105810.5	0.00318570858162	Y	0.00120144947131	0.00218894488322	Y	1.23754387577e-05	0.000726098162446	0.010280801682	0.00767361987537	-0.42197356249	1413.0	1414.0	996.0	1071.0	127970.0	138182.0	146388.0	133218.0	127365.0	143407.0
ENSG00000164976.7	0.00619073691421	Y	0.00407946294828	0.00473988144562	Y	1.24256947294e-05	0.000726098162446	0.00262560762314	0.0223289944199	3.08819504347	2.0	1.0	15.0	9.0	640.0	550.0	530.0	594.0	566.0	511.0
ENSG00000172375.8	0.00237301531137	Y	0.00187467129775	0.00204210963678	Y	1.24782957075e-05	0.000726098162446	0.00657494604334	0.00286007381937	-1.20092667124	56.0	26.0	23.0	13.0	6184.0	6464.0	5994.0	6364.0	5809.0	6331.0
ENSG00000078369.10	0.000129900515293	Y	0.00121365373354	0.00099328427338	Y	1.3009789489e-05	0.000747670713949	0.00763151386808	0.00600015110666	-0.346970440012	788.0	812.0	541.0	671.0	105138.0	104121.0	105341.0	99428.0	101907.0	101612.0
ENSG00000133226.10	0.000361996727336	Y	0.00127135079581	0.000910935840909	Y	1.30963613323e-05	0.000747670713949	0.0060670094547	0.00831502573777	0.454735169504	168.0	233.0	255.0	279.0	33600.0	32057.0	33364.0	32026.0	31998.0	32227.0
ENSG00000108433.10	5.22035939599e-05	Y	0.00151350000917	0.000842772729053	Y	1.30996690525e-05	0.000747670713949	0.0133841799246	0.00750378382971	-0.834838572727	80.0	76.0	38.0	51.0	5831.0	5792.0	5887.0	5806.0	6007.0	6052.0
ENSG00000108384.10	0.000371384968744	Y	0.00125745424792	0.000817126980169	Y	1.31345628572e-05	0.000747670713949	0.0150808569629	0.0203668506335	0.433504499325	224.0	263.0	306.0	320.0	16154.0	16338.0	15931.0	15290.0	15816.0	15019.0
ENSG00000134717.13	0.170838915125	Y	0.00268614094543	0.00209773131853	Y	1.32401736984e-05	0.00074960853685	0.000539063008143	0.00215073732064	1.99630551587	10.0	1.0	36.0	7.0	10211.0	9959.0	10285.0	9646.0	10464.0	9746.0
ENSG00000138376.6	0.00122842873719	Y	0.00139542640584	0.00131737827087	Y	1.33749009715e-05	0.000753165122451	0.0134141613933	0.00819205854117	-0.711458935035	122.0	113.0	77.0	71.0	8846.0	8298.0	9140.0	9208.0	8876.0	9080.0
ENSG00000133884.5	6.64374795082e-06	Y	0.0013798502436	0.000624147841363	Y	1.3505471575e-05	0.000756450851745	0.00582968557372	0.00903460891525	0.632044078697	68.0	93.0	120.0	133.0	13887.0	13831.0	13793.0	14003.0	13898.0	14057.0
ENSG00000267477.1	6.64374795082e-06	Y	0.00534699724065	0.00403505237095	Y	1.40603507336e-05	0.0007833410297	0.0423684814768	0.00177525480151	-4.57689340823	4.0	15.0	1.0	0.0	226.0	227.0	201.0	255.0	254.0	260.0
ENSG00000130940.9	0.00313673145957	Y	0.00437484585346	0.00386329085551	Y	1.43162604191e-05	0.000793378368413	0.000948683819077	0.00868544483507	3.1946004945	0.0	2.0	8.0	15.0	1232.0	1393.0	1314.0	1320.0	1229.0	1389.0
ENSG00000151743.6	0.00495087233657	Y	0.00268866957047	0.00340611817997	Y	1.47195547586e-05	0.000811434823904	0.00577066140784	0.0237661743937	2.04210110464	5.0	5.0	17.0	26.0	833.0	846.0	991.0	861.0	927.0	950.0
ENSG00000166946.8	0.0255135201133	Y	0.00148878709293	0.00118358489063	Y	1.51376549399e-05	0.000830114124818	0.00748238512544	0.0137061758462	0.873255971789	47.0	47.0	55.0	117.0	6261.0	6393.0	6205.0	6242.0	6371.0	6158.0
ENSG00000197965.7	0.000146064635711	Y	0.00170710689954	0.000870591612563	Y	1.52292526758e-05	0.000830787461076	0.0018736006499	0.00389053030867	1.05415333746	23.0	27.0	51.0	53.0	13481.0	13514.0	13303.0	13182.0	13686.0	13309.0
ENSG00000121774.12	0.000331265093373	Y	0.00120207522751	0.000756927786675	Y	1.57229652002e-05	0.000849065080241	0.0135427653794	0.0164702372887	0.282338978655	1060.0	1114.0	1324.0	1218.0	81246.0	79575.0	79934.0	75582.0	78886.0	77003.0
ENSG00000160588.5	0.00300608620692	Y	0.00417056873879	0.00379573766371	Y	1.57264297849e-05	0.000849065080241	0.00134711586117	0.0137109635585	3.34738411935	3.0	0.0	5.0	20.0	1005.0	932.0	1008.0	870.0	961.0	836.0
ENSG00000136522.9	0.00401346185867	Y	0.00126628880702	0.00170045635084	Y	1.65441687083e-05	0.000883358977364	0.0176777732054	0.0252216688082	0.512727179726	212.0	206.0	334.0	240.0	11937.0	11929.0	11608.0	10939.0	11890.0	11317.0
ENSG00000160917.9	0.00121117573283	Y	0.00135871957979	0.00130540132829	Y	1.6519976476e-05	0.000883358977364	0.00928070501969	0.00593426081558	-0.645166069715	135.0	146.0	71.0	113.0	15195.0	15207.0	14962.0	16130.0	14753.0	15557.0
ENSG00000162614.13	0.00124495260577	Y	0.00134213575016	0.0013019674718	Y	1.66146380123e-05	0.000883358977364	0.0104293910641	0.015849329319	0.603766866139	86.0	118.0	146.0	164.0	10044.0	9717.0	9563.0	9529.0	10247.0	9517.0
ENSG00000214706.6	0.00116891275091	Y	0.00134924394888	0.00126592212249	Y	1.69396607658e-05	0.000892582544809	0.00598348385769	0.00934888534344	0.643808632396	93.0	97.0	136.0	165.0	15654.0	16704.0	15434.0	16314.0	15638.0	16268.0
ENSG00000163541.7	0.000216908949795	Y	0.00125124730367	0.00071042414718	Y	1.69585570381e-05	0.000892582544809	0.0156909894428	0.0211297567351	0.429339829088	270.0	254.0	332.0	361.0	16968.0	16510.0	16612.0	16049.0	16521.0	16654.0
ENSG00000184260.4	0.00349437703348	Y	0.00125105171608	0.00151495467902	Y	1.72765395272e-05	0.00090477237504	1.09650339209	1.62674672442	0.569079373681	250.0	280.0	382.0	308.0	255.0	239.0	232.0	209.0	219.0	209.0
